,id,label
38278,44877,0
38279,40835,1
38280,57263,0
38281,12423,0
38282,92319,1
38283,50360,0
38284,27715,0
38285,53844,1
38286,24969,0
38287,61727,0
38288,98988,1
38289,75259,0
38290,4816,0
38291,33889,0
38292,95457,1
38293,3931,0
38294,48000,0
38295,62168,0
38296,60413,1
38297,40833,0
38298,27259,1
38299,27185,1
38300,2184,0
38301,19227,0
38302,56565,0
38303,92397,0
38304,18031,0
38305,34577,0
38306,33279,0
38307,11677,0
38308,29497,0
38309,62051,0
38310,71038,0
38311,80184,0
38312,41166,0
38313,91594,0
38314,4363,0
38315,24401,0
38316,8233,0
38317,21400,0
38318,12325,1
38319,78099,0
38320,93000,1
38321,9979,0
38322,32220,0
38323,35382,1
38324,75035,1
38325,80752,0
38326,65818,1
38327,37122,0
38328,51552,0
38329,13057,1
38330,35507,0
38331,56171,1
38332,53949,0
38333,83670,0
38334,31748,0
38335,21221,0
38336,893,1
38337,83640,1
38338,40468,0
38339,3730,0
38340,97728,1
38341,87135,1
38342,32516,1
38343,48514,0
38344,21919,0
38345,32389,1
38346,36340,0
38347,24210,0
38348,6450,1
38349,48040,0
38350,9992,0
38351,15313,0
38352,6297,0
38353,17792,1
38354,54448,0
38355,89399,1
38356,40187,1
38357,60039,1
38358,58762,0
38359,42053,0
38360,3910,0
38361,36323,1
38362,14858,0
38363,15271,0
38364,45611,0
38365,13874,1
38366,73456,0
38367,35908,0
38368,37675,1
38369,23864,0
38370,37540,1
38371,37304,0
38372,71634,0
38373,9529,0
38374,88075,1
38375,94851,0
38376,16113,1
38377,36530,1
38378,89727,1
38379,20424,0
38380,19425,0
38381,54488,0
38382,8088,0
38383,51769,0
38384,28629,0
38385,27347,0
38386,11221,0
38387,36628,1
38388,73178,1
38389,28902,0
38390,47588,0
38391,30590,0
38392,49859,1
38393,5981,0
38394,98383,1
38395,62573,1
38396,57952,0
38397,26744,0
38398,81277,1
38399,11237,0
38400,39216,0
38401,20290,1
38402,51554,0
38403,38287,0
38404,23490,0
38405,18906,0
38406,51731,0
38407,28637,1
38408,761,0
38409,3253,0
38410,69987,1
38411,76870,1
38412,85018,1
38413,18421,0
38414,29688,0
38415,34769,0
38416,39036,0
38417,32055,0
38418,23577,0
38419,24873,0
38420,32227,0
38421,51029,0
38422,5454,0
38423,38449,1
38424,37823,0
38425,56733,1
38426,7623,0
38427,20788,0
38428,16349,0
38429,87201,0
38430,4703,0
38431,12443,1
38432,27449,0
38433,65362,0
38434,29635,0
38435,85575,0
38436,33837,0
38437,61128,0
38438,3590,0
38439,9366,0
38440,21581,1
38441,62800,1
38442,32287,0
38443,50169,0
38444,2188,0
38445,40006,0
38446,50553,1
38447,49473,0
38448,42804,0
38449,48957,1
38450,16592,1
38451,14988,0
38452,45290,1
38453,49801,0
38454,64069,0
38455,29051,0
38456,3294,1
38457,10122,1
38458,43496,0
38459,55872,1
38460,74482,0
38461,3015,0
38462,890,0
38463,52577,1
38464,13539,0
38465,54782,0
38466,33697,1
38467,55033,0
38468,48703,0
38469,18218,0
38470,46066,1
38471,64172,0
38472,75931,1
38473,92236,0
38474,79548,1
38475,12411,1
38476,5165,0
38477,1304,0
38478,23259,0
38479,2620,1
38480,93654,0
38481,25766,0
38482,54201,0
38483,4742,1
38484,13618,1
38485,1078,0
38486,11490,1
38487,25125,0
38488,13680,0
38489,40974,1
38490,21016,1
38491,77471,1
38492,38614,1
38493,25121,0
38494,60828,0
38495,25935,1
38496,35501,0
38497,44833,0
38498,92173,0
38499,8022,0
38500,37652,0
38501,15233,0
38502,30345,1
38503,99867,0
38504,8659,0
38505,24517,0
38506,39838,1
38507,54228,1
38508,40116,0
38509,10304,0
38510,79109,1
38511,27333,1
38512,24445,0
38513,68914,1
38514,56227,0
38515,13911,1
38516,54055,1
38517,50455,1
38518,67346,1
38519,39069,0
38520,2991,0
38521,18189,1
38522,22229,1
38523,53185,1
38524,71933,0
38525,15208,0
38526,40107,0
38527,7610,0
38528,75358,0
38529,61086,0
38530,77085,1
38531,47013,0
38532,27951,1
38533,45260,0
38534,25840,0
38535,5210,0
38536,64137,0
38537,10460,1
38538,15019,0
38539,50739,1
38540,84658,1
38541,14265,0
38542,26065,1
38543,69436,0
38544,16203,1
38545,54706,0
38546,41682,0
38547,42104,0
38548,8498,0
38549,20758,1
38550,49216,1
38551,39222,0
38552,48032,0
38553,5090,0
38554,54946,1
38555,69071,1
38556,66355,0
38557,86090,0
38558,35214,0
38559,64906,1
38560,13893,0
38561,84977,0
38562,55559,0
38563,9521,1
38564,2997,0
38565,68817,1
38566,81807,0
38567,51843,0
38568,18691,0
38569,16860,0
38570,38671,1
38571,13839,0
38572,89018,0
38573,78358,0
38574,91791,0
38575,24213,0
38576,39546,0
38577,2680,1
38578,58016,1
38579,16080,0
38580,40876,1
38581,33252,0
38582,35103,1
38583,5625,0
38584,48635,0
38585,57807,1
38586,56337,0
38587,23432,0
38588,31804,0
38589,67845,1
38590,76259,1
38591,16600,0
38592,33930,0
38593,34943,0
38594,27368,1
38595,18239,0
38596,47017,0
38597,46682,0
38598,31799,0
38599,43482,0
38600,80977,1
38601,51886,0
38602,8427,0
38603,9913,0
38604,22155,0
38605,34802,1
38606,18174,1
38607,17455,0
38608,12636,0
38609,1089,1
38610,97957,1
38611,54448,1
38612,29550,0
38613,27473,0
38614,23229,0
38615,21976,1
38616,41894,0
38617,41446,1
38618,37423,0
38619,32375,0
38620,89422,0
38621,27923,0
38622,85347,1
38623,15491,0
38624,67598,0
38625,19502,1
38626,23637,0
38627,39627,0
38628,44884,1
38629,36027,0
38630,6971,0
38631,14031,1
38632,65207,0
38633,2976,0
38634,18756,0
38635,59168,0
38636,49196,0
38637,61459,0
38638,13146,0
38639,10431,0
38640,46008,0
38641,16254,0
38642,28985,1
38643,48134,0
38644,71386,0
38645,25544,0
38646,12080,0
38647,32687,0
38648,47567,1
38649,65446,1
38650,38882,0
38651,11676,0
38652,10271,0
38653,19267,1
38654,23602,0
38655,5540,0
38656,64572,0
38657,932,0
38658,22521,0
38659,22976,0
38660,43951,0
38661,22825,1
38662,6480,1
38663,11283,1
38664,38863,0
38665,94164,1
38666,37071,0
38667,3585,1
38668,81046,1
38669,90762,1
38670,52901,0
38671,27371,1
38672,7173,0
38673,21894,1
38674,52344,0
38675,83812,0
38676,42251,1
38677,81093,0
38678,43404,0
38679,33864,0
38680,36720,0
38681,4822,1
38682,10233,0
38683,1021,0
38684,57127,1
38685,96568,0
38686,46987,1
38687,10714,0
38688,79058,1
38689,69462,1
38690,5013,1
38691,94807,1
38692,61140,0
38693,39636,0
38694,24186,1
38695,2231,0
38696,80272,0
38697,57341,1
38698,1482,0
38699,83293,0
38700,38828,1
38701,27902,1
38702,62283,1
38703,98444,1
38704,57022,0
38705,88372,0
38706,20913,0
38707,1654,0
38708,8539,1
38709,54970,0
38710,52061,0
38711,67179,0
38712,64098,1
38713,48434,0
38714,71434,1
38715,97014,0
38716,19436,0
38717,31207,0
38718,18815,0
38719,47650,1
38720,14540,0
38721,13367,0
38722,19258,0
38723,86935,0
38724,94639,1
38725,99170,0
38726,16352,1
38727,84261,1
38728,19148,0
38729,43771,1
38730,20660,0
38731,19271,0
38732,21056,0
38733,53864,0
38734,14565,0
38735,29451,0
38736,30844,0
38737,35172,0
38738,22441,0
38739,93752,1
38740,26669,0
38741,23523,0
38742,32984,0
38743,36449,0
38744,30117,0
38745,20267,0
38746,20258,1
38747,3151,0
38748,20647,0
38749,65925,0
38750,19903,0
38751,52768,0
38752,78290,0
38753,6718,1
38754,10071,0
38755,38547,0
38756,55025,0
38757,63479,0
38758,62952,0
38759,16486,0
38760,16964,0
38761,54072,0
38762,7574,0
38763,84991,1
38764,20578,0
38765,81675,0
38766,22146,1
38767,62445,1
38768,22903,1
38769,19690,0
38770,25773,0
38771,23431,0
38772,26639,0
38773,67019,0
38774,16848,0
38775,72991,0
38776,8005,0
38777,83155,0
38778,8013,0
38779,21505,0
38780,17239,0
38781,31583,0
38782,38899,0
38783,28097,0
38784,66698,1
38785,30569,0
38786,17521,0
38787,16448,0
38788,69215,0
38789,8689,1
38790,15610,0
38791,57352,0
38792,98014,1
38793,20903,1
38794,31783,1
38795,50945,0
38796,45449,0
38797,5141,0
38798,15557,0
38799,8067,1
38800,50560,1
38801,25518,0
38802,25621,0
38803,20584,0
38804,2690,0
38805,23529,1
38806,30871,0
38807,35880,0
38808,61790,1
38809,86160,0
38810,36778,0
38811,6211,1
38812,2115,0
38813,36423,0
38814,62502,0
38815,4557,0
38816,51717,0
38817,80458,1
38818,76414,1
38819,29164,0
38820,42388,1
38821,10252,0
38822,20971,1
38823,32161,1
38824,12469,0
38825,16727,0
38826,32146,0
38827,29597,0
38828,58943,0
38829,29171,0
38830,74404,0
38831,31496,0
38832,7807,0
38833,35825,1
38834,30322,0
38835,23622,0
38836,20337,0
38837,5172,1
38838,76234,0
38839,21941,0
38840,7995,0
38841,97337,0
38842,11755,0
38843,20401,1
38844,18413,0
38845,39235,0
38846,35127,0
38847,15652,0
38848,11373,1
38849,42599,0
38850,97287,1
38851,44447,0
38852,32991,1
38853,22703,0
38854,93564,0
38855,62078,0
38856,40520,0
38857,62802,0
38858,36776,0
38859,36635,0
38860,22138,0
38861,52538,0
38862,39160,0
38863,3089,0
38864,30001,1
38865,53485,0
38866,61725,0
38867,51061,0
38868,36670,0
38869,10016,0
38870,77128,1
38871,9960,0
38872,24523,0
38873,15444,0
38874,47991,0
38875,46293,0
38876,89405,1
38877,21766,1
38878,3241,1
38879,63518,0
38880,39238,0
38881,19243,1
38882,33745,0
38883,19926,0
38884,36504,0
38885,38885,0
38886,80688,0
38887,99335,1
38888,99146,1
38889,1860,0
38890,83483,1
38891,39163,1
38892,83218,0
38893,53351,0
38894,6257,0
38895,21064,0
38896,19462,1
38897,60680,0
38898,33511,0
38899,8057,0
38900,9080,0
38901,5773,0
38902,78818,1
38903,29878,0
38904,83816,1
38905,80040,0
38906,20041,1
38907,16533,1
38908,6120,0
38909,28355,1
38910,43850,0
38911,37113,0
38912,89011,1
38913,55323,1
38914,77462,1
38915,15322,1
38916,27099,0
38917,61753,0
38918,8039,0
38919,37641,0
38920,18542,0
38921,22882,0
38922,41211,1
38923,9766,0
38924,52075,0
38925,9631,1
38926,46715,1
38927,81389,1
38928,86751,0
38929,24315,0
38930,86596,1
38931,53677,0
38932,46028,0
38933,98443,1
38934,11049,0
38935,62436,1
38936,32206,0
38937,33454,0
38938,61785,0
38939,98594,0
38940,97344,1
38941,54666,1
38942,19057,0
38943,64199,1
38944,21447,1
38945,31787,0
38946,53850,0
38947,45741,0
38948,16987,0
38949,54209,0
38950,1814,0
38951,88870,1
38952,2348,1
38953,16816,1
38954,42305,0
38955,53652,0
38956,4074,1
38957,35063,0
38958,29305,0
38959,62431,0
38960,20535,0
38961,53901,1
38962,32520,0
38963,20333,0
38964,16309,0
38965,25608,0
38966,71355,0
38967,1932,0
38968,88127,0
38969,12724,0
38970,63203,1
38971,84667,0
38972,8766,1
38973,55417,0
38974,29520,1
38975,21834,0
38976,15471,0
38977,28219,0
38978,24345,0
38979,39448,0
38980,1228,0
38981,33181,1
38982,78436,1
38983,21479,0
38984,82590,1
38985,21286,0
38986,32706,0
38987,40803,0
38988,23966,1
38989,54019,0
38990,1338,0
38991,28262,1
38992,14240,1
38993,39868,1
38994,80217,0
38995,38478,1
38996,65187,0
38997,13392,0
38998,36526,0
38999,31035,0
39000,76283,1
39001,3375,0
39002,13962,1
39003,33881,0
39004,12967,1
39005,20097,1
39006,23566,0
39007,45796,1
39008,19827,1
39009,12742,1
39010,14767,0
39011,50307,0
39012,637,0
39013,49729,1
39014,35905,0
39015,10308,0
39016,31387,0
39017,14927,0
39018,62524,0
39019,11631,1
39020,18332,0
39021,15582,0
39022,70429,0
39023,82282,1
39024,60051,1
39025,41650,0
39026,83600,0
39027,29669,0
39028,10186,0
39029,25136,0
39030,10637,0
39031,86724,0
39032,60193,0
39033,92247,0
39034,10392,1
39035,44486,1
39036,11427,0
39037,87044,1
39038,58784,0
39039,55119,1
39040,2442,0
39041,8860,1
39042,35682,0
39043,11176,1
39044,462,1
39045,14814,0
39046,11440,1
39047,95467,0
39048,2422,0
39049,8559,0
39050,79042,0
39051,13837,1
39052,46218,0
39053,3295,0
39054,25919,0
39055,13383,0
39056,89208,1
39057,6619,1
39058,52294,0
39059,14351,0
39060,1447,0
39061,40533,0
39062,79350,1
39063,1152,0
39064,89662,1
39065,43147,0
39066,78017,0
39067,53658,1
39068,2059,0
39069,73866,1
39070,37447,0
39071,35505,0
39072,68880,1
39073,11419,0
39074,35732,0
39075,34864,1
39076,57260,0
39077,61080,1
39078,6254,1
39079,26132,0
39080,3170,1
39081,1806,0
39082,14585,0
39083,86304,1
39084,99026,1
39085,91641,0
39086,31798,0
39087,95286,1
39088,58500,1
39089,21124,1
39090,12121,0
39091,28883,0
39092,20952,0
39093,58724,1
39094,5919,0
39095,69059,0
39096,32918,0
39097,32591,0
39098,53899,1
39099,12185,0
39100,52212,1
39101,2623,0
39102,18867,0
39103,14549,0
39104,15628,0
39105,6524,0
39106,40667,1
39107,42660,1
39108,2390,0
39109,57075,0
39110,25371,0
39111,37582,0
39112,14903,0
39113,87732,1
39114,99337,0
39115,21049,0
39116,28743,1
39117,9320,0
39118,30688,0
39119,81283,0
39120,82927,1
39121,18304,0
39122,19843,0
39123,39157,1
39124,34777,1
39125,24352,1
39126,29681,1
39127,61037,1
39128,79209,0
39129,57704,0
39130,28834,1
39131,339,1
39132,52400,0
39133,78805,0
39134,94643,0
39135,33141,1
39136,10091,0
39137,2778,0
39138,26285,1
39139,21516,0
39140,4265,0
39141,12417,0
39142,18680,0
39143,51762,1
39144,25456,0
39145,61007,0
39146,51472,0
39147,53685,1
39148,84414,0
39149,40039,1
39150,20710,0
39151,13824,0
39152,43529,0
39153,74390,1
39154,12761,0
39155,31214,1
39156,42978,0
39157,18321,0
39158,53507,1
39159,20460,0
39160,3467,0
39161,26506,0
39162,19043,0
39163,52485,1
39164,29604,1
39165,4844,0
39166,95906,0
39167,40210,0
39168,18343,0
39169,65115,0
39170,24965,0
39171,64684,0
39172,22836,0
39173,6504,0
39174,25109,0
39175,70816,0
39176,95580,0
39177,2720,0
39178,94179,0
39179,32116,0
39180,39415,1
39181,401,1
39182,6621,0
39183,46272,0
39184,72307,1
39185,4316,0
39186,94212,0
39187,48278,0
39188,8548,0
39189,31913,0
39190,85064,1
39191,87882,0
39192,35887,0
39193,62163,0
39194,14115,0
39195,20624,1
39196,79855,1
39197,1176,0
39198,68731,1
39199,5909,0
39200,69537,1
39201,24591,0
39202,4718,0
39203,8896,0
39204,11318,1
39205,2450,0
39206,99684,0
39207,93158,1
39208,5984,0
39209,14793,1
39210,37798,1
39211,46889,1
39212,47124,0
39213,13772,0
39214,94119,0
39215,15409,1
39216,76983,1
39217,55421,0
39218,10183,0
39219,3312,1
39220,10860,0
39221,56480,1
39222,33027,0
39223,21602,0
39224,16821,0
39225,19905,0
39226,15689,1
39227,39293,0
39228,55823,0
39229,4749,0
39230,71709,0
39231,50560,0
39232,27714,1
39233,89107,0
39234,91330,1
39235,77650,1
39236,90987,0
39237,28794,1
39238,20947,0
39239,53870,0
39240,11394,1
39241,25276,1
39242,17480,0
39243,11261,0
39244,42259,0
39245,29701,0
39246,40870,0
39247,14525,0
39248,12248,0
39249,11196,1
39250,27994,0
39251,24628,0
39252,25678,0
39253,23981,0
39254,13866,0
39255,17165,0
39256,481,0
39257,59148,1
39258,8963,1
39259,17217,0
39260,14790,0
39261,58474,0
39262,71538,0
39263,89096,1
39264,8080,1
39265,21058,1
39266,66803,1
39267,34046,0
39268,56160,1
39269,27878,1
39270,5026,0
39271,23599,0
39272,49144,0
39273,19299,1
39274,32933,0
39275,33811,1
39276,15284,1
39277,952,1
39278,41725,0
39279,78589,0
39280,23173,1
39281,4436,1
39282,27884,1
39283,98595,0
39284,2498,0
39285,4403,0
39286,85308,1
39287,7282,0
39288,95458,0
39289,43053,1
39290,7177,0
39291,69312,1
39292,35600,0
39293,14216,0
39294,37066,0
39295,92985,1
39296,57475,0
39297,2529,0
39298,49509,1
39299,6611,0
39300,59989,1
39301,17440,0
39302,13769,0
39303,11951,0
39304,49467,0
39305,96959,1
39306,40491,0
39307,51870,0
39308,55861,0
39309,21965,1
39310,62817,1
39311,21409,0
39312,2823,1
39313,22446,0
39314,5417,0
39315,8092,0
39316,10599,0
39317,21115,0
39318,55433,1
39319,805,0
39320,85874,0
39321,24574,0
39322,19801,0
39323,61106,1
39324,69530,1
39325,38848,0
39326,50297,1
39327,17529,1
39328,11311,0
39329,29077,0
39330,59343,0
39331,17294,0
39332,17941,0
39333,27737,0
39334,45635,0
39335,16157,0
39336,79285,1
39337,6664,0
39338,16519,0
39339,46897,1
39340,97920,0
39341,90857,0
39342,83354,0
39343,76199,1
39344,58021,0
39345,3768,1
39346,44617,0
39347,27809,0
39348,3022,0
39349,8943,0
39350,26501,0
39351,74420,1
39352,30,0
39353,29251,0
39354,61037,0
39355,30119,0
39356,1920,0
39357,63844,1
39358,64085,0
39359,60396,1
39360,73351,0
39361,13664,0
39362,2934,0
39363,54437,0
39364,51018,0
39365,22538,1
39366,33730,0
39367,47794,0
39368,36971,1
39369,95639,1
39370,64019,0
39371,31410,0
39372,34355,0
39373,36182,0
39374,4818,0
39375,9046,0
39376,6275,1
39377,31202,0
39378,83183,1
39379,43950,0
39380,16162,1
39381,88113,1
39382,70520,1
39383,4702,1
39384,25609,0
39385,30957,0
39386,17856,0
39387,84605,0
39388,31933,1
39389,66601,1
39390,74972,1
39391,22912,0
39392,85706,1
39393,23827,0
39394,55402,1
39395,27720,0
39396,64647,1
39397,31124,0
39398,15770,0
39399,67232,0
39400,24389,0
39401,24707,0
39402,30753,0
39403,24184,0
39404,85906,1
39405,12286,0
39406,38872,0
39407,12733,0
39408,32362,0
39409,95570,0
39410,94836,1
39411,34140,0
39412,11058,0
39413,20470,0
39414,74158,0
39415,85877,1
39416,61908,0
39417,52800,1
39418,13241,0
39419,21971,1
39420,28542,0
39421,99750,1
39422,683,0
39423,99126,1
39424,41419,0
39425,22560,0
39426,25938,0
39427,63594,1
39428,33055,1
39429,18477,0
39430,46591,1
39431,31320,0
39432,69224,0
39433,1453,0
39434,24868,0
39435,40280,1
39436,10096,0
39437,29860,0
39438,68499,1
39439,58181,0
39440,53581,0
39441,13082,0
39442,21473,0
39443,12732,0
39444,8728,1
39445,16084,0
39446,47549,0
39447,26374,0
39448,39103,0
39449,20580,0
39450,40366,0
39451,1729,1
39452,4556,1
39453,99776,0
39454,25441,0
39455,50572,1
39456,3364,0
39457,57941,0
39458,53399,1
39459,12930,0
39460,93225,1
39461,27028,0
39462,40512,1
39463,17843,0
39464,13568,0
39465,44249,1
39466,74626,0
39467,70040,0
39468,89281,1
39469,4041,0
39470,59709,0
39471,37099,0
39472,20809,1
39473,4095,0
39474,89990,0
39475,5594,1
39476,29738,0
39477,20674,0
39478,20134,0
39479,58891,0
39480,82240,0
39481,6383,0
39482,10738,0
39483,39585,0
39484,65649,1
39485,32588,0
39486,77024,0
39487,53615,0
39488,50446,0
39489,5706,1
39490,33766,0
39491,2291,0
39492,93857,1
39493,5431,0
39494,21947,0
39495,29517,0
39496,55747,0
39497,41761,1
39498,55248,0
39499,32772,1
39500,30860,0
39501,2600,0
39502,8012,0
39503,97169,1
39504,33583,0
39505,98980,0
39506,4977,0
39507,26369,0
39508,55736,0
39509,45748,0
39510,62968,0
39511,44783,1
39512,60484,0
39513,16685,0
39514,28145,1
39515,51304,1
39516,37843,0
39517,8305,1
39518,15170,1
39519,24529,0
39520,7148,0
39521,24664,1
39522,19362,1
39523,24451,0
39524,28123,0
39525,98197,1
39526,71802,1
39527,95187,1
39528,44898,0
39529,66111,0
39530,33557,0
39531,59276,0
39532,19874,0
39533,32636,0
39534,87494,0
39535,3543,0
39536,26883,1
39537,13947,0
39538,1193,0
39539,84640,1
39540,4650,0
39541,18340,0
39542,60216,0
39543,15327,1
39544,52913,1
39545,98169,1
39546,33371,1
39547,56682,0
39548,31111,0
39549,20549,0
39550,76846,0
39551,3658,0
39552,5120,0
39553,518,0
39554,94819,0
39555,35348,1
39556,10583,1
39557,42575,0
39558,14549,0
39559,70982,1
39560,52370,0
39561,81296,1
39562,17648,0
39563,16509,0
39564,15786,0
39565,63926,0
39566,43566,0
39567,53980,0
39568,60529,0
39569,60840,1
39570,27115,1
39571,35237,0
39572,7518,0
39573,12922,1
39574,88890,0
39575,7245,0
39576,96448,1
39577,37097,0
39578,35266,0
39579,46714,0
39580,59645,0
39581,39465,1
39582,60512,0
39583,26156,0
39584,72064,1
39585,5105,1
39586,57105,0
39587,14475,0
39588,92225,1
39589,51923,0
39590,35770,0
39591,44429,0
39592,97829,1
39593,43329,0
39594,21322,0
39595,12507,0
39596,55749,0
39597,26649,0
39598,48956,0
39599,90613,0
39600,33224,1
39601,43657,0
39602,11136,0
39603,98441,0
39604,7483,0
39605,24635,0
39606,31999,0
39607,80934,1
39608,53315,1
39609,91888,1
39610,58490,0
39611,18736,1
39612,60873,0
39613,47203,0
39614,26615,0
39615,47348,1
39616,33042,1
39617,16008,0
39618,4447,0
39619,47536,1
39620,41981,0
39621,66871,1
39622,46334,0
39623,15495,0
39624,25435,0
39625,13883,0
39626,41955,0
39627,27324,0
39628,11378,0
39629,5498,0
39630,44067,0
39631,77811,0
39632,88297,1
39633,57448,0
39634,10595,0
39635,38556,0
39636,57225,0
39637,57751,0
39638,32932,0
39639,2001,0
39640,16361,0
39641,11112,0
39642,58594,0
39643,24169,0
39644,14887,0
39645,42536,0
39646,25170,0
39647,36586,0
39648,4860,0
39649,47566,0
39650,4670,1
39651,80335,1
39652,26587,0
39653,31403,0
39654,48980,0
39655,15765,0
39656,19693,0
39657,57742,0
39658,92216,1
39659,4623,1
39660,24807,0
39661,58256,0
39662,47695,0
39663,3179,0
39664,70191,1
39665,24044,1
39666,89241,1
39667,29428,0
39668,16551,0
39669,49480,0
39670,9335,1
39671,58975,0
39672,14177,1
39673,78913,1
39674,41584,0
39675,292,1
39676,30771,0
39677,61283,0
39678,25145,0
39679,99265,0
39680,16747,1
39681,35483,1
39682,32449,0
39683,3595,0
39684,71037,1
39685,34031,0
39686,49600,0
39687,31822,1
39688,40163,0
39689,17931,0
39690,45562,0
39691,25399,0
39692,4415,0
39693,18390,0
39694,72454,1
39695,15537,0
39696,77102,0
39697,9853,0
39698,59478,0
39699,42191,0
39700,51138,0
39701,11118,0
39702,20089,0
39703,49695,1
39704,9863,0
39705,76024,1
39706,47738,1
39707,52991,1
39708,3217,0
39709,18383,1
39710,84056,1
39711,54234,1
39712,26185,0
39713,23078,0
39714,86451,0
39715,88280,0
39716,41732,0
39717,27910,0
39718,68350,0
39719,44418,0
39720,89194,1
39721,57019,1
39722,3225,0
39723,5584,1
39724,24740,0
39725,30991,0
39726,43731,0
39727,35764,0
39728,13702,0
39729,37359,1
39730,55913,1
39731,70246,1
39732,91655,1
39733,73215,0
39734,34663,0
39735,51786,1
39736,18760,1
39737,29593,0
39738,12974,1
39739,66971,0
39740,85773,1
39741,61705,0
39742,12690,0
39743,2416,0
39744,5091,0
39745,39213,0
39746,27550,0
39747,14173,1
39748,96260,1
39749,46485,0
39750,35111,0
39751,19899,0
39752,67524,1
39753,63607,0
39754,6717,0
39755,425,1
39756,44355,1
39757,20057,1
39758,68980,0
39759,33464,1
39760,40872,0
39761,23085,0
39762,24403,0
39763,39390,0
39764,61362,0
39765,19304,0
39766,11638,0
39767,79089,1
39768,16193,0
39769,94247,1
39770,19496,1
39771,21838,0
39772,2285,0
39773,30283,0
39774,25851,1
39775,26110,0
39776,41781,0
39777,32116,0
39778,24206,0
39779,61215,1
39780,44650,1
39781,77314,1
39782,70084,0
39783,8579,0
39784,30686,1
39785,5750,0
39786,27859,1
39787,86965,1
39788,67045,1
39789,45047,1
39790,16264,0
39791,10881,0
39792,35471,1
39793,21313,1
39794,52244,0
39795,38599,1
39796,43409,0
39797,27329,1
39798,16990,1
39799,10799,1
39800,29065,0
39801,77586,0
39802,92869,0
39803,38217,0
39804,15636,0
39805,49784,0
39806,51455,0
39807,30848,0
39808,35599,0
39809,22762,1
39810,37563,1
39811,11228,0
39812,33689,0
39813,17713,0
39814,32779,0
39815,28707,1
39816,46383,0
39817,29928,0
39818,58022,1
39819,18212,0
39820,47782,0
39821,58571,1
39822,36536,0
39823,16979,0
39824,35832,0
39825,39527,0
39826,31543,1
39827,47511,0
39828,12817,1
39829,53799,1
39830,84637,1
39831,98807,1
39832,50590,0
39833,47272,0
39834,89756,1
39835,87003,1
39836,93990,0
39837,12027,0
39838,11949,0
39839,62542,0
39840,78464,0
39841,45310,0
39842,96595,1
39843,34713,1
39844,76379,1
39845,40074,0
39846,19541,0
39847,4063,0
39848,9293,0
39849,38598,0
39850,29215,0
39851,15500,1
39852,86563,1
39853,9348,1
39854,13097,0
39855,17749,0
39856,91352,1
39857,27717,1
39858,92740,1
39859,35155,1
39860,38600,0
39861,37742,1
39862,31829,0
39863,10373,1
39864,40811,1
39865,8031,0
39866,22871,0
39867,18814,0
39868,1769,1
39869,17879,0
39870,17671,0
39871,21142,0
39872,57583,0
39873,11426,0
39874,28462,0
39875,2441,0
39876,19049,0
39877,35495,1
39878,12847,1
39879,10123,1
39880,92047,0
39881,60612,0
39882,30908,0
39883,11804,0
39884,2394,0
39885,75695,0
39886,15882,1
39887,45243,0
39888,81194,1
39889,10146,0
39890,36099,0
39891,81847,0
39892,55436,0
39893,13113,1
39894,58928,0
39895,911,1
39896,35176,0
39897,41070,0
39898,6767,0
39899,52673,0
39900,65315,0
39901,30110,1
39902,31786,0
39903,43823,1
39904,85888,0
39905,19786,0
39906,2788,0
39907,25187,0
39908,5550,0
39909,15438,1
39910,18873,0
39911,28121,0
39912,348,0
39913,69355,0
39914,2562,1
39915,35494,0
39916,56884,0
39917,40250,0
39918,42834,1
39919,9870,0
39920,13267,1
39921,38768,0
39922,8487,0
39923,38038,0
39924,24497,0
39925,97722,0
39926,49327,0
39927,26797,0
39928,76484,0
39929,31889,1
39930,48973,1
39931,27130,1
39932,11589,0
39933,7866,1
39934,45677,1
39935,52505,0
39936,68468,0
39937,13876,0
39938,27194,1
39939,49063,0
39940,75124,1
39941,8581,1
39942,26334,0
39943,56492,0
39944,45391,0
39945,65415,0
39946,61622,0
39947,75867,1
39948,39746,0
39949,69940,1
39950,38128,0
39951,51663,1
39952,63833,0
39953,25719,1
39954,30980,0
39955,13959,0
39956,22024,1
39957,4141,0
39958,26957,1
39959,12462,0
39960,4785,0
39961,76680,1
39962,12591,0
39963,71763,0
39964,99304,1
39965,994,1
39966,22242,1
39967,39289,0
39968,3676,0
39969,20139,1
39970,33352,0
39971,64083,0
39972,46014,0
39973,83539,0
39974,57189,0
39975,18752,0
39976,54838,1
39977,44919,0
39978,7278,0
39979,3782,0
39980,32636,0
39981,35176,0
39982,79501,1
39983,28197,0
39984,68597,0
39985,25525,0
39986,28395,0
39987,20563,0
39988,26438,0
39989,69626,1
39990,28426,0
39991,45459,0
39992,7717,1
39993,50760,0
39994,31724,0
39995,50948,0
39996,11490,0
39997,30075,0
39998,8347,1
39999,41443,0
40000,1369,0
40001,36429,0
40002,84677,0
40003,74996,0
40004,11290,0
40005,55342,0
40006,33188,0
40007,50607,0
40008,23941,1
40009,23599,0
40010,4481,0
40011,34429,0
40012,17656,1
40013,59324,0
40014,85542,1
40015,30906,0
40016,18427,1
40017,59777,1
40018,17598,0
40019,81475,0
40020,34224,0
40021,45218,0
40022,36791,1
40023,13233,0
40024,26598,1
40025,7832,1
40026,5641,1
40027,62096,0
40028,96208,0
